reds,delta_mu
0.17315,0.004452024635597915
0.17357,0.00428908137524432
0.1736,0.004064212487332307
0.17383,-0.006019019757982538
0.174,0.00435307857115784
0.17405,0.004450286908703397
0.17431,-0.0066048484454793496
0.17427,0.004218026461730716
0.17428,0.00441682355578671
0.17483,0.0011363335071024566
0.17654,0.0033634326575628275
0.17697,0.0032033103979891113
0.17729,-0.00614918936572087
0.17769,0.004086937392714615
0.1778,0.004803552908246576
0.17839,-0.0005327948328008933
0.1789,-0.0033229333052014875
0.17896,0.002636249097041098
0.17916,0.0017967095272841526
0.17955,0.004770961891462229
0.17959,0.004080904055516817
0.17979,0.004748442131255443
0.1799,0.0040094483285681775
0.18037,0.003707283889266953
0.18059,-0.0004861237419057756
0.18064,0.004298934395624782
0.18067,0.0008103371055389685
0.18071,0.000781159283080808
0.1808,0.0032832992897164157
0.18138,-0.00043209626499112266
0.18123,0.0036343265461489544
0.18148,0.004665775611142743
0.18203,0.003888502869879504
0.18216,0.0038464372403340837
0.18217,0.0039077239363588525
0.18243,-0.0043106947398650584
0.18345,0.0021771491674320497
0.18383,0.004865614562147572
0.18376,0.0009503857671527532
0.18388,0.0007667356084529314
0.18444,0.003975663218797946
0.18443,0.004110750809146142
0.18468,0.0032223504527309123
0.18482,-0.002168537843013243
0.18492,0.003986144769872615
0.18501,0.0023510512261604214
0.18507,0.002780725346813759
0.18538,-0.0003474773606457331
0.18651,0.002855139388381128
0.18714,0.003619985735742088
0.18801,-0.005748981294060344
0.18892,0.0037834899696662858
0.18893,0.004139919177636059
0.18937,0.004764121822548838
0.18915,0.004143266725377771
0.18931,0.003919705206187618
0.18955,0.004442692983510625
0.18979,0.004066046568973885
0.19009,0.00403773161518426
0.19026,0.003989149469517227
0.1903,0.0037250052070628152
0.19397,0.003976073452626373
0.19422,0.0034205080831715582
0.19534,0.0030157497619487553
0.19556,0.004282747265301147
0.19549,-0.005355908791153805
0.19555,0.0010133410085746686
0.19602,0.0008207696487338893
0.19611,-0.004254828995183245
0.19616,0.004116093660182878
0.19624,0.004114213973006445
0.19719,0.003042706667825374
0.19726,0.003984844591342114
0.19786,0.004340192697954521
0.19801,0.0033302245033561308
0.19815,0.0036540539346695566
0.19846,0.003926875707624247
0.1986,0.0035905539144696036
0.19863,0.0036466295175095424
0.19892,0.003831535850597522
0.19956,0.004252772609726654
0.19948,0.005438740292875846
0.19957,-0.0003814419036068551
0.20062,0.0035627705521407925
0.20068,0.0007979036586681362
0.20074,0.0007234817645872146
0.20139,-0.00047830727599923906
0.20216,0.003497727872445417
0.20237,-0.00032626346082769466
0.20268,-0.0017206468744468937
0.20308,-0.0011666854803231617
0.20314,0.0037611844256812883
0.20318,0.0035040188265703623
0.20323,-0.0017269646939276784
0.20368,0.0038155820573606896
0.20454,0.0036563985798617692
0.20471,0.0038644504387817125
0.20515,-0.0047212212369938875
0.20549,0.0036843647728110936
0.20699,0.004373939541963047
0.20736,0.0004026841072881802
0.20754,0.004027780067620966
0.20831,-0.003889785088975232
0.20847,-0.0037423882801576967
0.20856,-0.00014398613740530954
0.20857,0.0004267253430969689
0.20864,0.0033148883706845106
0.20937,-0.001550567903216579
0.21003,0.0037457108797866014
0.21023,0.0037025051331511624
0.21071,0.0006471805245553957
0.21083,0.0030275015124167273
0.21099,0.003476861960524421
0.21137,0.004002094267198738
0.2116,0.003655317560416668
0.21186,0.0035812618131080254
0.21214,0.0032818191091078617
0.21339,-0.0009485449483860057
0.21353,1.28394057019616e-05
0.21383,0.003445811333257341
0.21442,0.003974106599485546
0.21511,0.0039557751047631035
0.21513,-0.004399714548472711
0.21566,-0.000133922712305799
0.21653,0.00399008744366277
0.21674,0.0036104979321945002
0.21677,0.0031602426897167956
0.21729,0.0036526814919515442
0.21781,0.001574598054129866
0.21848,0.0038929849124504094
0.21884,0.0038584868421755883
0.21885,-0.0014440121038858862
0.21887,-0.0014659902047388246
0.21886,0.0033656286476486663
0.21943,0.003923602648881664
0.21935,0.0034936055314275048
0.21982,-0.0003266114159208297
0.21967,0.0030467303698662974
0.21976,0.003273182088288638
0.22005,-0.0005420124107464578
0.22055,0.0029200353603249926
0.22069,0.003214790144184988
0.22141,-0.0003720798144204149
0.22141,-0.0003698282983488107
0.22157,0.0040898236319285505
0.22287,0.0009979761910953512
0.22335,0.0032071803028169378
0.22373,0.0005533705472972219
0.22451,0.003863454523952822
0.22451,0.0038019393376567167
0.22482,0.0035989522772244104
0.22552,-0.0003297522972680174
0.22534,-0.004010596915946068
0.22536,0.00303415857876431
0.22563,0.0030551418315232478
0.22632,0.0026365691359521368
0.22714,0.0031934786839487397
0.22806,0.003286075908536283
0.22853,-0.000250927507034462
0.22917,-8.433513847805175e-05
0.22967,-0.00016937256158289988
0.23006,0.0033945158393239735
0.23044,0.0037402865708153544
0.23066,0.0049881681649739315
0.23075,-0.000599381743820149
0.23083,0.0038121312739277614
0.23111,0.0033652180782898903
0.2315,0.002092672733949981
0.23171,0.003973150691766897
0.23212,0.003974801898357514
0.23269,0.0018588113631979525
0.23356,0.003183289973508253
0.23364,0.0030337058849384847
0.23381,0.0034859228467452943
0.23381,0.0030444827316792756
0.23475,0.003610398518573189
0.23471,0.0033874770945825166
0.23483,0.003160304365950788
0.23508,0.003185329737440214
0.23543,0.0032709546805087157
0.2363,-0.002358042901229866
0.23649,0.0021751475753528
0.23653,0.0031519414424542092
0.23671,0.0031272204011758204
0.23684,-0.0024400211373200704
0.23711,0.003413338807592796
0.23735,0.0031479711241308044
0.23776,0.0032821790301692647
0.23954,0.0036294634497201525
0.23971,0.002506960632010701
0.24004,0.004792257361612484
0.24072,0.0006745208142336665
0.24106,0.0047793521207807315
0.24153,0.0035289922203225617
0.24151,0.0032773350032645455
0.24207,0.002759781240853434
0.24267,0.00224069205315124
0.24271,0.0005731430878586363
0.24316,0.003111718771642156
0.24341,0.0032770890353555193
0.24405,-0.004672302230496829
0.24436,-0.0037132726485694864
0.24449,0.002503492135620347
0.24497,0.002808737020428672
0.24512,-0.0002402286083987725
0.24539,0.0029868005908350154
0.24594,-0.0003400254001913075
0.24604,0.002878155299948966
0.24637,0.0031260572888121927
0.24643,0.0031072811111721474
0.24649,0.004508938526234667
0.24701,0.003289718015916945
0.24835,-0.0002668237427609088
0.24848,0.0020708143595323442
0.24848,0.0021115859826557246
0.24851,-0.0001590184283917917
0.24853,0.0030585515744392736
0.24883,0.003114386381756878
0.24899,0.00320269789703939
0.24961,-0.0004213488399699793
0.24973,-0.0005284102458476824
0.24974,0.00305170543708936
0.25004,0.004612597389839809
0.25008,0.004629220556761393
0.2503,0.0027214477112525743
0.25037,0.003127284621198916
0.25052,0.004412272066436344
0.25077,0.0029180392498455838
0.25191,-0.002592189652262167
0.25247,0.002076134609227101
0.25249,0.00041164760899073296
0.25319,0.0031344217682549936
0.25345,0.0028144077890804534
0.25394,0.0031436873827898806
0.25605,0.0029113624760994596
0.25609,0.00056449819408089
0.25625,0.0028687205372420837
0.25672,5.3261759086935945e-05
0.25721,-0.00028227294124182675
0.25723,0.002844840106121154
0.2576,0.002900728859447182
0.258,0.0025550731620540153
0.25847,0.002004118248135499
0.25855,0.003140146759581534
0.25911,0.0035564143563377453
0.25908,0.0028992935953350823
0.25912,0.0028313039700645203
0.25935,0.0028108092190015626
0.25954,0.0033368171027950613
0.26051,0.004221491787894616
0.26086,0.0034132652869135376
0.2613,0.0028628860029258144
0.26151,0.0027506855995253947
0.26162,-0.001194822686389453
0.26162,0.0026195429995172475
0.26166,-0.002241520021125559
0.26173,0.002910847296297685
0.26187,0.002866521352811871
0.2629,0.002994774582917541
0.26309,0.00441888563728007
0.26348,0.0042329618637384535
0.26384,0.0033222724544496552
0.26386,0.00302081715814439
0.26395,0.0029535748770927305
0.26405,0.002947358476121835
0.26462,0.0032638257854964757
0.26451,0.002434078472169611
0.2657,0.0024882938977332947
0.26576,-0.00415873007225851
0.26629,0.0028011826077928644
0.26687,0.0029304014880507487
0.26794,0.0032316335748650933
0.26804,0.004325159502105805
0.2685,-0.00023026511929720328
0.26848,0.004165899880922245
0.26879,-0.0037720558048521327
0.27006,0.004294097471156049
0.2701,0.002726835534660221
0.27045,0.0019765822197407006
0.27085,0.0032640242680829403
0.27129,0.004095013278650923
0.27265,0.0027641445984070757
0.2734,-7.386753738549829e-05
0.27444,0.0018483951836739693
0.27511,0.0031536763077499525
0.27508,0.0031320036275695145
0.27574,0.00159846542705171
0.27619,0.0017652128407582104
0.27656,0.0028694921927045047
0.27764,0.0019742926093668568
0.27784,0.0031694972325516007
0.27924,0.00279493429216031
0.2798,0.0003398526130494638
0.27987,0.003136419979034818
0.28049,0.004009853243439021
0.28122,0.002479663573081384
0.28198,0.0029400426131235466
0.28256,0.003963901372593446
0.28333,0.00253531044537993
0.28395,0.002827282972591
0.28436,-0.0012199888000929719
0.28434,0.002420152181823191
0.28468,-0.00051032266689212
0.28547,-0.0003002933621956655
0.28577,0.0005333202770848104
0.28655,-0.0011197019093121886
0.28723,0.0007925539796245699
0.28746,0.002513798983045359
0.28763,0.0019244659053711654
0.28806,0.0028667083773548808
0.28835,0.0028680863673377463
0.28843,0.0017877344526059098
0.28882,0.002731155519408879
0.2889,0.0010681028693359505
0.28896,0.002801106766027339
0.28899,0.0028651072022563913
0.28952,0.003017006221891594
0.29001,0.0032268516171703628
0.28998,0.0027574449470778254
0.29036,0.002157502004885187
0.29114,-0.0010463122868470186
0.29199,0.003193024890638029
0.29186,0.0025939655416172725
0.29208,-0.0024476689654236764
0.29208,0.004009641782103648
0.29241,0.002366088767167029
0.29246,-0.00016928518814742668
0.2928,0.004000221175200687
0.29291,0.0029665569260512023
0.29354,0.002348083160263476
0.29496,0.0028207221508142707
0.29568,0.0021393760446896523
0.29576,0.0005389261635051681
0.29639,-0.002642441355839512
0.29683,-0.0016005862214920033
0.29687,0.0027954529226810665
0.29842,0.00170469772550206
0.29845,-6.581582410368245e-05
0.29888,-0.0038528864735536523
0.29923,0.0015528040626568913
0.29947,0.0029621815080030627
0.29936,0.002597676724818527
0.30007,0.003910257542236626
0.30022,0.002208354172304233
0.30078,0.0004959341806733986
0.3015,-0.00035923383640693593
0.30141,0.0016315636560048363
0.30254,0.002854989162214084
0.30296,0.0027467617977766784
0.30339,0.0022917000070681896
0.30354,0.0011379225569276338
0.30396,0.0027223859202723825
0.30395,0.002555806423414373
0.30478,0.002895585752766786
0.30477,0.002693222512723094
0.30519,-0.003611486238296229
0.30525,0.002361884434802613
0.30551,0.002895756559645099
0.30568,0.0023498191757760347
0.30641,0.0017368213422103433
0.30668,0.0023473521701679596
0.30697,0.003048761746330844
0.30805,0.00381023134204558
0.30822,0.002547565989896294
0.30881,0.0028692403501628916
0.30915,-0.002049754270443907
0.3093,-0.0011554967933308758
0.30939,0.0013536731321139432
0.30955,-0.0033170357514614697
0.31043,0.002663342744789931
0.31053,0.0020851744561791695
0.31077,0.0006151106747110423
0.31152,-0.00029346844362881984
0.31185,0.002980286705876571
0.31195,0.0026775743976080735
0.31252,0.002368866770317087
0.31258,0.002617918797402363
0.31259,0.002589589617339226
0.31287,0.002583984184423887
0.31294,0.002625202398225258
0.31377,0.002404677436381872
0.31444,-0.00029481894818134065
0.31495,0.0025065542988993335
0.31509,0.0024853645463884283
0.31577,0.00039570482355141286
0.31582,0.002537962045538514
0.31613,-0.00031213261202953216
0.31773,0.0025998848780362464
0.31795,0.002587213801328219
0.31813,-0.000143278201411288
0.31839,0.001575808095568602
0.31893,0.0025770222534549623
0.31892,0.0026052631936061502
0.32089,0.002826971252839115
0.32095,0.002523251557513167
0.32108,0.002277769590152084
0.32214,-0.00024332439937693918
0.32214,0.0025538966668801166
0.32214,0.0025538966668801166
0.32265,0.002198402498322694
0.32454,-0.0002411936210158213
0.32535,0.003619197133841505
0.3255,0.0034970104256627954
0.3257,0.0010832535747089006
0.32573,0.002513356526552882
0.32622,0.0022668596489017747
0.32794,0.0008738315618994612
0.32829,0.0035921316469283457
0.32838,0.0015312871506376385
0.32843,-0.0002563466508209341
0.3287,0.002628249924096533
0.32859,0.0024673979082263367
0.3286,0.0019143004082339146
0.3291,0.0026937451133417782
0.32931,0.0007732972709841885
0.32943,0.0024613704615884897
0.3296,0.002493847921815929
0.32985,0.001528540613501001
0.33055,-0.00020626561384719003
0.33048,0.0024866138284973523
0.33052,0.002355940759123233
0.3308,0.00039424679396131944
0.3308,0.0005861396440409465
0.33094,0.002467220582043072
0.33154,-0.0002413392711624393
0.33137,0.0011441788497381967
0.33155,-0.00025573505459870993
0.33179,0.0005337951564393236
0.3324,0.002639609176100983
0.3329,0.0026651379314716677
0.33353,0.0026514478220010856
0.33353,0.0026423298381708688
0.33439,0.0013988159144393717
0.3349,0.0026701369175348194
0.33513,0.002614180961454673
0.33663,0.0024271161890999063
0.33752,0.002614750396969417
0.33739,0.003511411465175113
0.33753,0.003364645599680037
0.3378,0.0026391941259039098
0.33825,-0.00021686422331992878
0.33851,0.0026242572385099198
0.339,0.0025968553956807004
0.34051,0.003358840075782862
0.3409,0.0024398706496999737
0.34101,0.002364909271441989
0.34176,0.002757253356000505
0.34448,0.00259737618567938
0.3445,0.00253339142891725
0.34479,0.0024124350267546893
0.34547,0.0026027262693003234
0.34594,0.002383429631155571
0.34686,0.0014490852716671954
0.34704,0.003409699135280376
0.34872,0.002371804454625115
0.34899,0.0034088666377786988
0.34918,0.002724575634171693
0.3492,0.0034026271643549932
0.34946,-0.0002453881814559918
0.34957,-0.0002456594873333533
0.34956,-0.0002274535029646749
0.34952,0.0025258442998831007
0.34957,0.0017358854964598554
0.35017,0.0025312574368896827
0.35066,-0.0002337063319249812
0.35087,0.0033808305695779985
0.35157,-0.00024942749687964245
0.35156,-0.000254996331154651
0.35361,0.003372211590083183
0.35527,-0.0002542380647387492
0.35767,-0.0020726645137837158
0.35791,0.002104237549499337
0.35833,0.003193074371915381
0.35858,-0.00024303960408235577
0.35901,0.002158690848225143
0.35897,0.0033171629734197474
0.35949,0.0024762561842969935
0.36005,0.00330195231011211
0.36023,0.0020135522781167276
0.36081,0.0004111584907649746
0.36138,-0.0002300453985233512
0.36272,0.0020806573108274567
0.36326,0.0024358814600058537
0.36491,0.0022649597316616744
0.36613,0.0014228454305480961
0.36648,-0.00032266238823847564
0.36705,0.002242377512428852
0.3678,0.0004281262172337912
0.36791,0.0022393590743280452
0.36844,0.002545222500090387
0.36862,0.0025736816586642342
0.36952,0.002061116054105563
0.36977,0.002204359514152781
0.37012,0.00323670245634369
0.37059,-0.0002158226748075087
0.37051,0.0006354657661684015
0.37046,0.0019786878355964313
0.37053,0.0030997689392412175
0.37053,0.0030945019564475314
0.37087,0.0022632743529122598
0.37143,0.00252762721722735
0.3716,-0.00016923536055653857
0.3715,0.0005787940144386164
0.37351,0.0005867486740156948
0.37426,0.002174231691240303
0.37678,0.0023173184427104413
0.37798,0.0022411052035595657
0.37859,-0.0002753707184123781
0.37986,-0.0031030118228605537
0.37989,0.002177110032495716
0.38052,0.003016289844321928
0.38083,0.0004763502947798109
0.38131,0.0023419158540077967
0.3816,-0.00022686358900659128
0.38174,0.0018782731228007689
0.3825,0.0023354091306266693
0.38284,0.0022153668092205325
0.38394,0.0020053125530171078
0.38594,0.002378308410810747
0.38677,0.0024271550799801218
0.38735,-0.0003217913830462796
0.38772,0.00296348144081698
0.38886,0.0021428578217683753
0.38951,0.002275683021930787
0.39262,-0.00018762459839018905
0.39512,0.0022502704256690113
0.39698,0.0019442941567915225
0.39946,0.0022841799052658257
0.40048,0.0005936511698783328
0.40212,0.0004701566979719693
0.40286,0.0020931212426510116
0.40361,0.002104471074750768
0.40454,0.0028639409021532164
0.40472,0.00177815130104465
0.40547,0.0005343358158417427
0.40648,0.0022296324075721445
0.409,0.0023466301570726727
0.40911,0.001843602529642242
0.40927,0.0020228139949226114
0.40947,0.0005795864628964194
0.40995,0.0028043274616444593
0.41114,0.0018685233021968868
0.41131,-0.00011729795306886912
0.41152,0.0028255361154461093
0.41258,0.0018983087305739733
0.41664,-0.00021553916851367393
0.41864,-0.00022788957808601783
0.41927,0.0013259431099099123
0.41931,-7.05892425697961e-05
0.41962,0.0021764119124816675
0.41956,0.002768965920829268
0.41997,0.0021266742141071993
0.42027,0.0012484470385559204
0.4209,0.0021113697899605623
0.42085,0.0004619577614431484
0.42199,0.0022708995920128834
0.42245,0.0005324705778251845
0.42242,0.002034160978796468
0.42355,-0.00022494368620616775
0.42349,0.002866293604939145
0.42392,0.0019865606737470404
0.42451,0.0018042082208560852
0.42562,0.002032530848884998
0.42594,0.0018007165670583256
0.42689,0.0028424889960435716
0.42694,0.00046418233054076603
0.42784,0.0003488258638247989
0.42865,-0.00021072340610885776
0.42888,0.001952940826758408
0.42895,0.0018515224441410447
0.42967,0.0004101309887222376
0.43013,0.001960909000504907
0.43487,0.001927563212543745
0.43544,0.0005281460589306914
0.43673,0.001698457356585695
0.43765,0.002226799969220283
0.43774,0.0017696513403067035
0.43883,0.0019715636193028503
0.43883,0.0019010815975008468
0.43926,0.0026465334708450886
0.44004,0.002645854376784356
0.44059,0.0026520965500620676
0.44154,0.002181082031489884
0.44246,0.0020487837313897138
0.44254,0.002653699843100936
0.44368,-0.000194282055981036
0.44384,0.0019403575012899143
0.44756,0.0026163449602689317
0.4489,0.0021339538250166623
0.44896,0.0021651581570965375
0.4506,0.00258708783409225
0.451,0.002055920016419143
0.45169,-0.0001764211887254576
0.45169,-0.00017696688015037378
0.45155,0.0026092022574097837
0.45223,0.0021144855581070126
0.45333,0.0021203916737831774
0.45347,0.0019891027138554873
0.45463,0.0021142272767689435
0.45478,0.0019825015654271164
0.45878,0.0018765389458124738
0.46055,0.002558793415540715
0.46098,0.0020364138374233134
0.46156,0.002559906198097449
0.46641,0.0005173094496348871
0.4666,-0.0001482425234808401
0.4684,0.00045499683580491724
0.4688,0.0018473662535408338
0.47039,0.0005011286522826732
0.47057,0.0025175407767708538
0.4717,-0.00022130328303907412
0.47196,0.0016525500952053703
0.47572,-0.00016571461103962538
0.47793,-0.00014255569609387348
0.47943,0.001940094422648985
0.47948,0.001884737043767313
0.4798,0.0011705937052006862
0.48056,0.002471285047867545
0.48071,-0.00019281416738582956
0.48171,-0.00023536970408580464
0.48881,0.001755979504731956
0.49246,0.0018889093341130899
0.49501,0.0018794824444110653
0.4956,0.001743882028864708
0.49572,0.0017355264879750794
0.49737,0.0004929153966749132
0.50073,-0.0001918251710262226
0.5009,0.0003491748197179491
0.50276,0.0017466660309103897
0.50276,0.001512051757261496
0.503,0.0019030313605315308
0.50309,0.0017023451876713126
0.50598,0.0019539328239969404
0.50617,0.0018563284953677255
0.50716,0.0011055498652840722
0.50737,0.0004433930592783136
0.50817,0.0011238655859730153
0.51006,0.0024279832171570214
0.51087,0.00030584677003932514
0.51175,-0.00016803199775113496
0.5138,0.0016673894663148223
0.51435,0.0004310542480539764
0.51475,-0.00016634822603930872
0.51718,0.0015628563309503325
0.51876,0.0016814279333365117
0.51879,0.0016745841121959342
0.51943,0.0017915991145976932
0.5196,0.0022985294973810137
0.52277,-0.00016187772927482854
0.52393,0.001511567691029013
0.52613,0.001638823201246292
0.52851,0.002234378869152502
0.52939,0.0017795661725932604
0.53091,0.0002823477952840973
0.53105,0.0018090941349768266
0.53117,0.001524683738541763
0.53226,0.0017148223329238967
0.53277,-0.000176809037316112
0.53377,-0.00017258670215662624
0.53433,0.0004532687357297542
0.53532,0.00044267362159606367
0.53578,-0.0001656008168458018
0.53944,0.0017116247626822374
0.54089,0.0003224745472194371
0.54154,0.0017308977254426583
0.5454,0.0017097023316103616
0.54832,0.0004218878945403336
0.54886,0.001792872222101372
0.55011,0.0022822758726223726
0.55031,0.000416619923497354
0.55048,0.0017120434746830484
0.5526,0.002192484722097381
0.5538,-0.0001558662742514385
0.55389,0.0018147097308167037
0.55775,0.001556845632673985
0.55875,0.0015599605191051603
0.55875,0.0015670174328511646
0.56174,0.0014578093222356017
0.56263,0.0015927211299205722
0.56276,0.0015439571219755988
0.56441,0.0017783161193758632
0.5643,0.0014346506485824143
0.56431,0.0015700584687297911
0.56475,0.00155657231649148
0.56883,0.001749773010479445
0.57535,0.0015420897612010965
0.57583,-0.0001514144783588487
0.57609,0.002192851168792835
0.57661,0.0021146641762544577
0.57741,0.0017228220412755253
0.57829,0.00039403297861003084
0.57823,0.0002805671182378692
0.57875,0.0015031438939108214
0.57884,0.0014178992024151153
0.57959,0.002102394717643748
0.5806,0.002102408708403042
0.58073,0.0015136443346511514
0.58294,0.0014989949813523629
0.58328,0.0004266789663496864
0.58375,0.001494376630320168
0.58375,0.0014941853669408118
0.58382,0.0013974922286500312
0.58575,0.001498483113350464
0.58728,0.00043318197567776003
0.58873,0.0014905560706449722
0.59028,0.00043250385920856453
0.59184,-0.00015841934243053114
0.6006,0.002040953988633303
0.60149,0.0014913660759314912
0.60327,0.0003894019243784897
0.6062,0.001494595838598717
0.60826,0.0003907719509126221
0.6088,0.001650568154287455
0.60873,0.001472797974816623
0.60987,-0.00013995142019048812
0.61064,0.0020068946759859364
0.61125,0.00039655940470296146
0.61171,0.00144399739586174
0.61571,0.0014439424437642425
0.61869,0.0014718630459819035
0.61942,0.0015041340238416555
0.61988,-0.00013624653593326022
0.62063,0.001977956807681369
0.62188,-0.0001444546747041736
0.62523,0.0004081430267399764
0.62723,0.00040789991137227683
0.63071,0.0014020617748761695
0.63189,-0.00014738837215813204
0.63223,0.00036726048407262254
0.63392,0.0013927391882308864
0.63771,0.001397173386724257
0.63787,0.001261942338887794
0.63823,0.0003676642596781526
0.63866,0.0014069047319739073
0.63936,0.001516129452808291
0.6419,-0.00015153161417317515
0.64305,0.0014123499096783004
0.64364,0.0019210854111727147
0.64363,0.0019231820935276063
0.64763,0.0019083560324255947
0.64846,0.0014072796848853847
0.64863,0.0019119955150470745
0.64964,0.0015074000902401833
0.66207,0.0013552519400599364
0.66463,0.0018762213194001586
0.67065,0.0018589632069911746
0.67767,0.0013340872702686255
0.68195,-0.00012397137176160136
0.68365,0.0018266079230580968
0.68517,0.00034797080977028155
0.68867,0.001314888980307348
0.68937,0.001416767938305619
0.68937,0.0014171909751297266
0.69065,0.0018147436539996391
0.69316,0.00037288337173586395
0.69716,0.00037584035270412785
0.69816,0.0003653958013081646
0.69916,0.0003551500711610974
0.69916,0.0003474554364961245
0.69933,0.0014117233699864023
0.69997,-0.00012773862250460306
0.70064,0.0012963395958700793
0.70115,0.00035390722088079004
0.70197,-0.00012547593694637552
0.70198,-0.00012321045664961602
0.71565,0.0017657954958870286
0.71867,0.0017550547258346964
0.71962,0.0012689145404940665
0.71964,0.0012722499319712745
0.72013,0.0003174875176777853
0.72067,0.0017536571210666509
0.72667,0.0017380046486885458
0.72767,0.0017360081882061699
0.72861,0.00129180026594852
0.73012,0.0003373441539900715
0.73163,0.0013658243295538704
0.73362,0.0012503176200168485
0.734,-0.00013287257331353345
0.73501,-0.0001333410817179122
0.73562,0.0012465686590128222
0.73602,-0.00011979339196576467
0.73668,0.0017195551485786479
0.74202,-0.0001405071348069447
0.74269,0.0017093329997596714
0.74566,0.0017116712207260697
0.74613,-0.0001285412136087246
0.7491,0.00031758876655631386
0.74932,0.0013369587184034384
0.75068,0.0017051733365860038
0.75904,-0.00011980458411407329
0.76069,0.0016804608193362095
0.76108,0.0002934512053457444
0.76159,0.0012132366333802568
0.7656,0.0011991834372689454
0.7666,0.0012017118479182162
0.76668,0.0016690588206076122
0.76707,0.00032295702667233217
0.7686,0.0011992684670265998
0.76933,0.0013044985648359348
0.77308,0.0003347887258060466
0.77931,0.001299629476312537
0.78806,0.0003421063036575734
0.78905,0.0003185564646683802
0.78929,0.0012711418776291956
0.79656,0.0011764124560136003
0.79858,0.0011617664381536688
0.83973,0.0013221867991497222
0.83973,0.0013205260736225328
0.85474,0.0013014068223703935
0.93577,0.0012171044908463136
0.97424,0.0010809039841405584
1.01236,0.0009686577751282583
1.0198,0.0011420238687121671
1.02081,0.0011392870133231892
1.02781,0.0011334867518820423
1.04819,0.000952914919962008
1.12085,0.001065138665975862
1.23223,0.0011802090072632464
1.23589,0.0009967175906773864
1.29912,0.0008825602210866141
1.30412,0.0008806353045499153
1.30612,0.00087998849562167
1.31311,0.0008079637614601466
1.32911,0.0008700342300206297
1.34093,0.0009440531677369116
1.35134,0.001104445597569542
1.3561,0.0008589051353977887
1.39096,0.000921255543935136
1.41631,0.001078953543748693
1.54295,-7.596956082336616e-05
1.54903,0.0007878614346845554
1.61499,0.000988927405811755
1.69702,-0.0005724270414110827
1.80111,0.0007862069625950434
1.9116,0.0006562388129998271
2.2613,0.0006926507711488315
